,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,2322,1946
1,/25th-ieee-computer-based-medical-systems-cbms-2012,1,1
327,/blog/2013-03-08-madagascar-open-source-geophysics-and-not-lemur-sight,6,5
328,/blog/2013-03-25-simple-way-improve-sustainability-reproducibility-and-releasability,1,1
329,/blog/2013-04-09-five-stars-research-software,5,4
330,/blog/2013-04-10-how-we-got-1000-twitter-followers,1,1
331,/blog/2013-04-22-dont-forget-people-fractured-training-landscape,1,1
332,/blog/2013-04-23-digital-revolution-palaeontology,6,6
333,/blog/2013-05-10-top-tips-editing-other-peoples-writing,24,23
334,/blog/2013-05-13-top-tips-packaging-software,8,7
335,/blog/2013-05-14-if-we-value-software-we-need-fundamental-sea-change-academia,8,6
336,/blog/2013-05-16-top-tips-choosing-computing-infrastructure,3,3
337,/blog/2013-05-20-top-ten-reasons-not-share-your-code-and-why-you-should-anyway,55,52
338,/blog/2013-05-22-top-tips-porting-application-computing-infrastructure,4,4
339,/blog/2013-06-07-top-tips-working-technical-writer,17,15
340,/blog/2013-06-10-software-carpentry-southampton,2,2
341,/blog/2013-06-19-little-book-software-struggles-and-other-great-ideas-our-fellows,1,1
342,/blog/2013-06-25-day-software-life-antarctic-marine-biogeographer,1,1
343,/blog/2013-06-25-day-software-life-antarctic-marine-biogeographer?mpw=,2,1
344,/blog/2013-06-28-software-carpentry-bootcamp-women-science-and-engineering-boston,3,2
345,/blog/2013-07-02-free-software-media-savvy-researchers,3,3
346,/blog/2013-07-02-research-what-wonderful-open-source-world,1,1
347,/blog/2013-07-03-building-good-working-relationship-top-tips,3,3
348,/blog/2013-07-09-recomputation-manifesto,5,5
349,/blog/2013-07-25-how-rebuild-dinosaur,7,4
350,/blog/2013-07-30-dirac-driving-test-ready-roll,5,5
351,/blog/2013-08-05-we-need-recognise-people-behind-research-software,1,1
352,/blog/2013-08-13-open-science-reproducibility-biosciences-ismb-bosc-2013,3,2
353,/blog/2013-08-19-heroes-software-engineering,7,7
354,/blog/2013-08-23-ten-reasons-be-research-software-engineer,387,367
355,/blog/2013-08-23-ten-reasons-be-research-software-engineer?x_cw_context_provider=safari,1,1
356,/blog/2013-08-23-what-makes-good-code-good-intecol13,6,6
357,/blog/2013-09-02-encouraging-citation-software-introducing-citation-files,12,12
358,/blog/2013-09-03-simulating-wave-turbulence-and-suspended-particle-transport,2,2
359,/blog/2013-09-18-heroes-software-engineering-men-and-women-transitive,1,1
360,/blog/2013-09-20-how-do-we-know-research-software-correct,1,1
361,/blog/2013-09-20-introducing-sesc,5,5
362,/blog/2013-09-24-dark-arts-particle-physics-software,41,36
363,/blog/2013-09-27-how-do-we-know-research-software-correct,6,5
364,/blog/2013-09-30-heroes-software-engineering-miron-livny-and-htcondor,4,4
365,/blog/2013-09-30-top-tips-version-control,24,21
366,/blog/2013-10-01-top-tips-software-data-visualization,2,2
367,/blog/2013-10-04-top-tips-software-data-visualisation,3,2
368,/blog/2013-10-08-five-tips-healthcare-app-development,24,23
369,/blog/2013-10-10-top-tips-software-development-hand-overs,14,13
370,/blog/2013-10-11-crowd-sourced-computer-networks,3,3
371,/blog/2013-10-11-heroes-software-engineering-david-howarth-atlas-supervised,4,3
372,/blog/2013-10-14-healthcare-professionals-key-element-sustainable-app-development,1,1
373,/blog/2013-10-18-what-are-they-studying-russell-group-universities,2,1
374,/blog/2013-10-23-taking-peek-eye-disease,3,3
375,/blog/2013-10-25-heroes-software-engineering-brian-kernighan-man-who-put-k,7,6
376,/blog/2013-10-28-what-makes-good-code-good-mozfest,5,5
377,/blog/2013-10-29-top-tips-expanding-your-user-community,1,1
378,/blog/2013-10-31-whats-wrong-computer-scientists,61,57
379,/blog/2013-11-01-big-data-brain-drain-why-science-trouble,1,1
380,/blog/2013-11-17-using-make-reproducible-scientific-analyses-0,3,3
381,/blog/2013-11-18-heroes-software-engineering-drew-houston-arash-ferdowsi-and-dropbox-engineering-team,1,1
382,/blog/2013-11-18-six-things-funders-can-do-maximise-return-investment-software-development,1,1
383,/blog/2013-11-28-dont-fear-reaper-dealing-bus-factor,1,1
384,/blog/2013-11-29-march-titans-generating-dinosaur-locomotion-virtual-robotics,4,4
385,/blog/2013-12-03-keeping-internet-running,1,1
386,/blog/2013-12-04-top-tips-creating-web-services,20,19
387,/blog/2013-12-11-top-tips-agile-software-development,9,9
388,/blog/2013-12-13-aliens-care-homes-serious-gaming,1,1
389,/blog/2013-12-16-tips-sustainable-software-development-supercomputers,5,4
390,/blog/2013-12-17-feedback-software-and-research-town-hall-agu-2013,1,1
391,/blog/2013-12-18-academic-blogging-top-tips,5,5
392,/blog/2013-12-19-learning-surgery-afar,1,1
393,/blog/2014-01-07-open-source-licences-people-hurry,4,2
394,/blog/2014-01-17-top-tips-managing-support-requests,8,7
395,/blog/2014-01-23-spread-word-better-software-better-research,7,6
396,/blog/2014-01-24-five-reasons-choose-r-your-computing-needs,20,16
397,/blog/2014-01-27-making-art-web,1,1
398,/blog/2014-01-28-top-tips-lightning-talks,7,6
399,/blog/2014-01-30-windows-azure-research-training-perspective,1,1
400,/blog/2014-02-03-matlab-software-carpentry-bootcamp-highlights-attendee,1,1
401,/blog/2014-02-04-ai-bandits-budget,1,1
402,/blog/2014-02-05-top-tips-using-mercurial,27,27
403,/blog/2014-02-14-can-you-learn-code-free,79,73
404,/blog/2014-02-14-can-you-learn-code-free?mpw=,1,1
405,/blog/2014-02-18-introducing-digital-classics,2,2
406,/blog/2014-02-20-curved-display-technologies-public-spaces,3,3
407,/blog/2014-02-27-cw14-amazing-event-about-software-and-reproducibility,1,1
408,/blog/2014-03-12-endless-possibilities-computer-science-women-software,6,4
409,/blog/2014-03-12-endless-possibilities-computer-science-women-software?mpw=,1,1
410,/blog/2014-03-19-geeks-who-love-nhs-nhs-hack-days,2,2
411,/blog/2014-03-21-i-am-used-being-male-dominated-classroom-experiences-level-computing-student,1,1
412,/blog/2014-03-21-i-am-used-being-male-dominated-classroom-experiences-level-computing-student?mpw=,1,1
413,/blog/2014-03-21-reproducible-research-impossible-dream,3,3
414,/blog/2014-03-24-top-tips-writing-case-funding-software-developer,13,13
415,/blog/2014-03-25-how-photo-playboy-became-part-scientific-culture,56,56
416,/blog/2014-03-26-supporting-and-showcasing-women-technology,1,1
417,/blog/2014-03-31-pydata-london-2014,2,1
418,/blog/2014-04-01-exploring-integration-subversion-and-git-cvs,3,3
419,/blog/2014-04-02-top-tips-writing-press-release,11,9
420,/blog/2014-05-06-how-i-learned-stop-worrying-and-started-love-teaching-software-skills,4,4
421,/blog/2014-05-08-rise-computers-and-shrinking-middle-class,2,2
422,/blog/2014-05-13-hpc-enters-solid-new-discipline-parafem,3,3
423,/blog/2014-05-21-are-we-virtually-there-yet-bringing-back-luxury-air-travel,1,1
424,/blog/2014-05-23-google-maps-18th-century-london,11,11
425,/blog/2014-05-27-teaching-digital-culture,4,3
426,/blog/2014-05-29-software-carpentry-combats-imposter-syndrome-and-out-date-witticisms,1,1
427,/blog/2014-06-20-international-womens-day-and-engineering-great-mix,1,1
428,/blog/2014-07-15-id-never-been-programming-conference-i-wish-i-hadnt,13,12
429,/blog/2014-07-16-smart-glasses-new-vision-visually-impaired,9,9
430,/blog/2014-07-22-automatic-performance-tuning-and-reproducibility-side-effect,1,1
431,/blog/2014-07-22-look-fortran-unit-test-frameworks,145,122
432,/blog/2014-07-23-3d-archaeology-now-low-cost-high-volume-and-crowd-sourced,31,31
433,/blog/2014-07-25-i-dont-fix-printers-or-do-it-support-im-research-software-engineer,10,10
434,/blog/2014-07-30-oh-research-software-how-shalt-i-cite-thee,46,45
435,/blog/2014-07-31-running-unconference-top-tips,5,5
436,/blog/2014-07-31-running-unconference-top-tips?mpw=,1,1
437,/blog/2014-08-01-sprint-new-materials-software-carpentry,1,1
438,/blog/2014-08-05-hackathons-difference-writing-collaborative-papers,8,8
439,/blog/2014-08-05-making-dead-trigonotarbid-walk,3,3
440,/blog/2014-08-15-20-line-script-saves-you-hours-mind-numbing-tedium,13,13
441,/blog/2014-08-28-going-viral-social-media-networks-intercepted-misinformation,8,6
442,/blog/2014-09-02-super-computing-graphics-cards-brains-and-bees,2,2
443,/blog/2014-09-04-map-many-views-what-google-earth-and-1500-ad-chart-venice-have-common,14,14
444,/blog/2014-09-04-map-many-views-what-google-earth-and-1500-ad-chart-venice-have-common?mpw=,2,2
445,/blog/2014-09-09-wild-man-game-bringing-historic-places-life,7,5
446,/blog/2014-09-11-online-psychological-therapy-bipolar-disorder,1,1
447,/blog/2014-09-17-reducing-distance-between-theory-and-practice,1,1
448,/blog/2014-09-19-2015-fellowships-whats-it-being-fellow,25,23
449,/blog/2014-09-19-fellowships-whats-it-being-fellow,1,1
450,/blog/2014-09-19-top-tips-software-developers-working-researchers,4,4
451,/blog/2014-09-25-2015-fellowships-how-it-helped-digital-humanist,14,14
452,/blog/2014-10-01-top-tips-software-developers-working-researchers,2,1
453,/blog/2014-10-07-creation-software-carpentry-foundation,1,1
454,/blog/2014-10-07-open-source-stop-complaining-about-free-software,2,2
455,/blog/2014-10-10-relearning-fortran-through-medium-star-wars,1,1
456,/blog/2014-10-21-seventeen-authors-four-weeks-and-one-reproducible-paper-we-hope,3,1
457,/blog/2014-11-13-first-science-paper-hackathon-how-did-it-go,17,15
458,/blog/2014-11-20-want-help-solving-your-ip-problems,2,2
459,/blog/2014-11-21-building-firm-foundation-solid-mechanics-software,2,2
460,/blog/2014-11-25-micropasts-funding-future-archaeology,6,2
461,/blog/2014-12-01-reproducible-research-neurosciences,3,3
462,/blog/2014-12-03-more-girls-stem-careers,3,3
463,/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers,27,25
464,/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers?bw=,1,1
465,/blog/2014-12-16-supercomputer-driving-tests,2,2
466,/blog/2014-12-17-world-beneath-our-feet,4,4
467,/blog/2015-01-21-currency-peer-review-pubcreds-and-academic-karma,5,4
468,/blog/2015-01-21-project-funding-and-economical-sustainability-historical-research,6,5
469,/blog/2015-02-02-automated-gui-testing-autohotkey,244,225
470,/blog/2015-02-02-automated-gui-testing-autohotkey?mpw=,2,2
471,/blog/2015-02-06-scientific-coding-and-software-engineering-whats-difference,180,172
472,/blog/2015-02-09-building-bridge-between-virtual-machine-and-outside-world,20,19
473,/blog/2015-02-12-exergames-how-make-physiotherapy-fun,15,15
474,/blog/2015-02-25-making-biology-compute-cgat,8,8
475,/blog/2015-03-11-what-flip-getting-girls-code-through-games,2,2
476,/blog/2015-03-16-releasing-data-service-software-free-open-source-software,2,2
477,/blog/2015-03-31-scholarship-software-software-scholarship-view-humanities,1,1
478,/blog/2015-04-01-harnessing-digital-technology-health-behaviour-change,3,3
479,/blog/2015-04-01-irreproducible-research-some-top-tips,1,1
480,/blog/2015-04-02-biojs-free-bioinformatics-visualisation-tools-get-software-facelift,1,1
481,/blog/2015-04-02-scientific-data-analysis-java-dawn,11,10
482,/blog/2015-04-20-going-distance-natural-abundance,7,7
483,/blog/2015-04-20-top-tips-running-small-workshop,5,5
484,/blog/2015-04-24-archaeology-open-source-software-its-getting-easier,6,6
485,/blog/2015-05-06-round-trip-testing-provenance-tool-suite,1,1
486,/blog/2015-05-20-inspiring-confidence-computational-drug-discovery-automated-testing-protoms-simulati,2,1
487,/blog/2015-06-03-light-source-fantastic-bright-future-dawn,2,2
488,/blog/2015-06-05-how-avoid-having-retract-your-genomics-analysis,1,1
489,/blog/2015-06-23-ultimate-brain-dump-unifying-neuroscience-software-development,8,7
490,/blog/2015-07-01-revealing-magic-field-theory-algebra,3,3
491,/blog/2015-07-10-institute-support-epsrc-rse-fellows-and-rse-community,3,3
492,/blog/2015-07-21-eclipsecon-france-2015,1,1
493,/blog/2015-07-23-your-research-software-correct,1,1
494,/blog/2015-07-28-making-code-citable-zenodo-and-github,50,45
495,/blog/2015-07-28-making-code-citable-zenodo-and-github?mpw=,1,1
496,/blog/2015-07-30-docker-helps-biofuels-research,1,1
497,/blog/2015-08-06-interoperability-test-harness-provenance-tool-suite,1,1
498,/blog/2015-08-07-new-network-support-research-software-groups-across-uk,15,13
499,/blog/2015-08-10-should-we-change-way-software-skills-are-taught,2,2
500,/blog/2015-08-18-research-software-group-update-software-testing-and-published-paper,3,3
501,/blog/2015-08-27-price-open-source-software-joint-response,6,6
502,/blog/2015-09-17-software-carpentry-taster-sessions-5th-student-conference-complexity-science,1,1
503,/blog/2015-09-18-my-software-carpentry-work-experience,2,2
504,/blog/2015-09-30-event-research-software-engineers-starts-and-ends-bang-pycon-uk,21,19
505,/blog/2015-10-01-getting-started-travis-ci,1,1
506,/blog/2015-10-05-jupyter-notebook-workshop,6,6
507,/blog/2015-10-12-community-update-fellows-2016-software-credit-and-pycon-uk-2015-science-track,22,22
508,/blog/2015-10-16-developing-industry-led-mentoring-scheme-software-engineering-undergraduates,1,1
509,/blog/2015-10-18-workshop-computational-science-engineering-sustainability-and-productivity-challenge,4,4
510,/blog/2015-10-21-training-update-taster-sessions-notebooks-and-lots-workshops,5,3
511,/blog/2015-10-21-training-update-taster-sessions-notebooks-and-lots-workshops?mpw=,1,1
512,/blog/2015-11-06-fellows-2016-selection-day-ssibattleroyale,6,5
513,/blog/2015-11-11-early-impact-open-call-testing-provenance-tool-suite,2,2
514,/blog/2015-11-11-software-carpentry-nhs-clinical-bioinformatics-course,2,2
515,/blog/2015-11-20-drishti-workshop-university-texas-high-resolution-x-ray-computed-tomography-facility,4,3
516,/blog/2015-11-24-enabling-analysis-sensitive-data,3,3
517,/blog/2015-11-26-software-sustainability-checklist-netherlands-escience-center,5,3
518,/blog/2015-12-01-research-software-receives-35m-cross-council-support,1,1
519,/blog/2015-12-03-why-information-profession-needs-library-carpentry-0,10,8
520,/blog/2015-12-10-test,83,80
521,/blog/2016-01-05-first-uk-software-carpentry-workshop-women-science-and-engineering,10,10
522,/blog/2016-01-08-feedback-agu-2015?mpw=,1,1
523,/blog/2016-01-28-training-update-further-development-instructor-training-wise-workshops-and-supportin,2,1
524,/blog/2016-02-09-introductions-peer-review-plans-giant-squid-and-speed-blogging-fellows-2016-inaugura?bw=,1,1
525,/blog/2016-02-11-considerations-choosing-collaborative-software-5-magic-number,1,1
526,/blog/2016-02-15-pycon-namibia-step-towards-better-software-and-better-research-africa,2,2
527,/blog/2016-02-23-instructor-training-university-queensland-brisbane-australia,1,1
528,/blog/2016-03-22-do-you-want-research-time-machine-apply-azure-research-award,3,1
529,/blog/2016-03-23-promoting-uptake-and-development-monc,1,1
530,/blog/2016-03-24-top-tips-using-wiki,1,1
531,/blog/2016-03-29-reproducible-research-citing-your-execution-environment-using-docker-and-doi,25,22
532,/blog/2016-04-05-9-steps-quality-research-software,9,8
533,/blog/2016-04-05-9-steps-quality-research-software?bw=,2,2
534,/blog/2016-04-05-9-steps-quality-research-software?mpw=,2,2
535,/blog/2016-04-05-how-do-we-improve-research-software-usability-non-developers,2,2
536,/blog/2016-04-06-how-do-you-teach-sustainable-software-practices-101,1,1
537,/blog/2016-04-06-what-do-you-tell-your-phd-student-three-years-they-leave,3,3
538,/blog/2016-04-11-evolutions-discussion-rse-career-paths,1,1
539,/blog/2016-04-11-remote-collaboration-challenges-human-computer-human-interactions,1,1
540,/blog/2016-04-12-steps-start-liberating-your-science,3,3
541,/blog/2016-04-14-zero-responsible-software-developer-week,1,1
542,/blog/2016-04-22-open-source-tomography-training-swansea-leicester-2016,2,2
543,/blog/2016-04-23-how-do-data-science-big-data-and-iot-easily-cloud-computing,16,13
544,/blog/2016-04-28-collaborations-workshop-2016-cw16-report,10,9
545,/blog/2016-05-03-importance-grace-and-why-we-need-more-women-scientific-computing,4,4
546,/blog/2016-05-05-software-sustainability-remote-sensing,12,11
547,"/blog/2016-05-05-software-sustainability-remote-sensing?_e_pi_=7,PAGE_ID10,5348498485",2,2
548,/blog/2016-05-05-times-have-changed-should-we-always-reuse-code,1,1
549,/blog/2016-05-11-outcomes-javascript-visualisation-workshop,2,2
550,/blog/2016-05-16-pydata-london-2016,6,4
551,/blog/2016-06-02-tufte-and-art-and-science-effective-data-visualisation,10,9
552,/blog/2016-06-06-programming-language-evolution-and-sustainable-software,18,13
553,/blog/2016-06-06-programming-language-evolution-and-sustainable-software?bw=,1,1
554,/blog/2016-06-06-programming-language-evolution-and-sustainable-software?mpw=,1,1
555,/blog/2016-06-07-politics-instruments,5,5
556,/blog/2016-06-08-open-source-tomography-training-kicks-bristol,10,8
557,/blog/2016-06-09-open-source-tomography-training-palaeontologists-cardiff-2015,9,7
558,/blog/2016-07-19-assessing-sustainability-research-data-spring-projects,25,19
559,/blog/2016-07-19-dagstuhl-perspectives-workshop-engineering-academic-software,25,20
560,/blog/2016-07-19-libre-graphics-meeting-2016,15,14
561,/blog/2016-07-22-protoms-passes-test-developing-test-suite-biomolecular-simulation-software,14,8
562,/blog/2016-07-26-how-many-researchers-rely-software-want-know,4,4
563,/blog/2016-07-26-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers,42,39
564,/blog/2016-07-26-ps840-million-uks-investment-software-reliant-research-2013,2,2
565,/blog/2016-07-26-pydata-london-2016,12,10
566,/blog/2016-07-26-researchers-both-rely-software-and-overlook-it,4,4
567,/blog/2016-07-29-call-information-why-do-good-software-people-leave-academia,43,38
568,/blog/2016-07-30-call-information-why-do-good-software-people-leave-academia,134,125
569,/blog/2016-08-01-call-information-why-do-good-software-people-leave-academia,108,92
570,/blog/2016-08-01-programming-language-evolution-and-sustainable-software,30,26
571,/blog/2016-08-01-protoms-passes-test-developing-test-suite-biomolecular-simulation-software,19,14
572,/blog/2016-08-03-cloud-computing-proposals-wanted-internet-things-research,3,2
573,/blog/2016-08-05-call-information-why-do-good-software-people-leave-academia,237,223
574,/blog/2016-08-05-cloud-computing-proposals-wanted-internet-things-research,106,90
575,/blog/2016-08-12-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,516,468
576,/blog/2016-08-12-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r?from=timeline&isappinstalled=1&nsukey=g3nQFuqwtooxOzBgbqWn8JkO2YA0bkUwWSz+paVAaqHD0GbPq8Xy6thsQvevWN+5EcC0GmefvrU4Mq05A/LVdQ==,1,1
577,/blog/2016-08-13-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,74,57
578,/blog/2016-08-15-automated-testing-boost-recipys-confidence,75,54
579,/blog/2016-08-16-everything-r-some-user-2016,74,63
580,/blog/2016-08-16-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,58,49
581,/blog/2016-08-17-everything-r-some-user-2016,55,52
582,/blog/2016-08-17-not-so-brief-history-research-software-engineers,8,3
583,/blog/2016-08-17-protoms-passes-test-developing-test-suite-biomolecular-simulation-software,2,2
584,/blog/2016-08-17-research-data-visualisation-workshop-report,94,72
585,/blog/2016-08-19-not-so-brief-history-research-software-engineers,370,342
586,/blog/2016-08-26-ensuring-long-term-access-ionomics-hub-ihub,4,2
587,/blog/2016-08-31-euroscipy-2016,48,30
588,/ce17/hackdayentriesandprizes,2,2
589,/checklist-using-cloud-research,1,1
590,/choosing-right-open-source-software-your-project,39,35
591,/claire-wyatt,2,2
592,/clem-hadfield,2,1
593,/clem-harris,1,1
594,/collab17/discussion-session-topics,1,1
595,/collaborations-workshop-2013-cw13,1,1
596,/collaborations-workshop-2014-cw14-software-your-reproducible-research,4,3
597,/collaborations-workshop-2014-cw14-software-your-reproducible-research/cw14-lightning-talks,1,1
598,/collaborations-workshop-2014-cw14-software-your-reproducible-research/cw14-topics-lightning-talks,6,6
599,/community,51,36
600,/community/workshops,37,17
601,/consultancy-testimonials,1,1
602,/consultancy/consultancy-testimonials,5,5
603,/creating-videos-software-projects,1,1
604,/cw12,18,15
605,/cw12-maps-and-rooms,6,6
606,/cw12/cw12-breakout-topics,1,1
607,/cw12/cw12-breakouts,2,1
608,/cw12/cw12-email-everything,1,1
609,/cw12/cw12-events-team,1,1
610,/cw12/cw12-food-and-drink,1,1
611,/cw12/cw12-topics-lightning-talks,6,6
612,/cw13/cw13-breakouts,1,1
613,/cw13/cw13-lightning-talks,1,1
614,/cw13/cw13-map-and-rooms,1,1
615,/cw13/cw13-topics-lightning-talks,5,4
616,/cw14,3,2
617,/cw15,2,2
618,/cw15/collaborative-ideas-and-hackday-pitches,7,7
619,/cw15/cw15-discussion-session-topics,7,6
620,/cw15/information-for-attendees,1,1
621,/cw16,34,31
622,/cw16-agenda,3,3
623,/cw16-demo-sessions,1,1
624,/cw16-discussion-sessions,1,1
625,/cw16-hackday-entries-and-winners,1,1
626,/cw16-lightning-talks,1,1
627,/cw16/,1,1
628,/cw16/agenda,13,9
629,/cw16/collaborative-and-hackday-ideas,1,1
630,/cw16/demosessions,3,3
631,/cw16/discussion-sessions,4,3
632,/cw16/hackday-entries-and-winners,1,1
633,/cw16/hackday-judging-criteria,5,5
634,/cw16/lightning-talks,3,3
635,/cw17,98,81
636,/cw17-prizes,2,1
637,/cw17/,6,3
638,/CW17/Accomodation,5,3
639,/cw17/agenda,3,2
640,/cw17/collab17-food-and-drink,1,1
641,/CW17/collaborative ideas and hackday ideas,3,2
642,/cw17/collaborative-ideas-groups,3,3
643,/cw17/cw17-report,3,3
644,/cw17/datesandlocationannounced,3,2
645,/CW17/Demo sessions,6,3
646,/cw17/discussion-session-topics,3,2
647,/cw17/discussion-sessions,2,2
648,/cw17/eventsteam,7,4
649,/cw17/food-and-drink,4,3
650,/cw17/hackday-judging-criteria,2,2
651,/CW17/information for attendees,4,3
652,/cw17/keytheme,3,2
653,/cw17/lightingtalks,2,2
654,/CW17/Map and venue,8,2
655,/cw17/prizes,3,3
656,/CW17/sponsors and organisation,4,3
657,/cw17/sponsorship,24,20
658,/cw17/whos attending,2,2
659,/data-carpentry,45,38
660,/developing-portlets-multiple-portal-platforms,15,15
661,/digital-approaches-to-cartographic-heritage,2,2
662,/dominic-orchard,4,3
663,/end-project-questionnaire-developers,5,2
664,/ensuring-future-digital-arts-and-humanities-community,2,2
665,/eu-codefest-2014,1,1
666,/events/2011-04-11-automating-quality-assurance-project-aqua-project-events,2,2
667,/fellow-profiles,1,1
668,/fellows,745,283
669,/fellows-2016-webinar,20,19
670,/fellows-event-request-form,29,21
671,/fellows/,5,3
672,/fellows/adam-crymble,3,2
673,/fellows/aleksandra-pawlik,5,4
674,/fellows/alex-chartier,2,2
675,/fellows/alexander-konovalov,5,5
676,/fellows/alexandra-simperler,6,4
677,/fellows/allen-pope,3,2
678,/fellows/alys-brett,12,12
679,/fellows/anna-powell-smith,10,9
680,/fellows/barry-rowlingson,2,2
681,/fellows/bethan-davies,7,6
682,/fellows/boris-adryan,13,13
683,/fellows/caitlin-bentley,4,4
684,/fellows/caroline-jay,35,31
685,/fellows/cefn-hoile,4,4
686,/fellows/claire-donoghue,11,8
687,/fellows/colin-semple,3,2
688,/fellows/craig-maclachlan,29,27
689,/fellows/david-perez-suarez,32,29
690,/fellows/derek-groen,6,5
691,/fellows/dominic-orchard,20,14
692,/fellows/elisa-loza-reyes,7,6
693,/fellows/farah-ahmed,9,8
694,/fellows/heather-ford,32,29
695,/fellows/heather-packer,8,7
696,/fellows/iza-romanowska,20,19
697,/fellows/james-baker,11,10
698,/fellows/james-harold-davenport,29,26
699,/fellows/james-hetherington,9,7
700,/fellows/james-spencer,10,10
701,/fellows/jane-charlesworth,16,14
702,/fellows/joe-parker,4,4
703,/fellows/jon-hill,17,17
704,/fellows/kathryn-rose,6,4
705,/fellows/kayla-iacovino,7,5
706,/fellows/kristy-revell,7,6
707,/fellows/larisa-blazic,6,5
708,/fellows/laura-moss,3,3
709,/fellows/laurent-gatto,10,10
710,/fellows/leanne-mary-wake,3,3
711,/fellows/liberty-foreman,11,10
712,/fellows/manuel-corpas,41,36
713,/fellows/mark-basham,13,13
714,/fellows/mark-stillwell,17,15
715,/fellows/melodee-helene-beals,76,73
716,/fellows/melody-sandells,3,3
717,/fellows/michael-fischer,16,15
718,/fellows/mike-croucher,45,36
719,/fellows/natalie-stanford,7,7
720,/fellows/nick-pearce,1,1
721,/fellows/norman-morrison,6,5
722,/fellows/oliver-laslett,7,5
723,/fellows/olivia-guest,41,36
724,/fellows/philip-fowler,6,4
725,/fellows/rebecca-wilson,32,29
726,/fellows/richard-abel,4,4
727,/fellows/richard-johnston,4,4
728,/fellows/robert-haines,24,19
729,/fellows/robert-patton,6,6
730,/fellows/robert-paul-davey,47,43
731,/fellows/robin-wilson,8,7
732,/fellows/robyn-grant,3,3
733,/fellows/ross-mounce,15,15
734,/fellows/russell-garwood,4,4
735,/fellows/sarah-butcher,7,7
736,/fellows/sarah-mount,9,8
737,/fellows/simon-choppin,5,3
738,/fellows/stephan-lautenschlager,3,3
739,/fellows/stephen-eglen,6,5
740,/fellows/steve-harris,28,25
741,/fellows/stuart-dunn,2,1
742,/fellows/susheel-varma,12,8
743,/fellows/terhi-nurmikko-fuller,21,21
744,/fellows/tom-crick,5,5
745,/fellows/tom-pollard,5,5
746,/fellows/torsten-reimer,15,13
747,/fellows/vanesa-magar,3,3
748,/fellows/vincent-knight,19,19
749,/fellows/yannick-wurm,6,6
750,/fellowship-programme,731,561
751,/fellowship-programme-2015-application-form,2,1
752,/fellowship-programme-2016-application-form,1,1
753,/fellowship-programme-application-frequently-asked-questions,144,121
754,/fellowship-programme-frequently-asked-questions-faq,1,1
755,/fellowship-programme/,5,4
756,/fellowship-programme/2017/webinar,32,24
757,/fellowship-programme/fellow-profiles,3,3
758,/fellowship-programme/fellowship-programme-application-form,1,1
759,/fellowship-programme/fellowship-programme-frequently-asked-questions-faq,2,2
760,/fellowship-terms-and-conditions-2015,1,1
761,/fellowship-terms-and-conditions-2016,14,11
762,/filter/tips,2,2
763,/first-2020science-paper-hackathon,1,1
764,/founding-organisations,3,3
765,/getting-know-jenkins,12,12
766,/guides,65,45
767,/helping-surgeons-adopt-software,2,2
768,/heroes-software-engineering,6,5
769,/home/cw11,7,5
770,/home/cw11/giving-good-lightning-talk,665,589
771,/home/cw11/lightning-talks,1,1
772,/how-cite-and-describe-software,913,874
773,/how-cite-and-describe-software?mpw=,11,10
774,/how-continuous-integration-can-help-you-regularly-test-and-release-your-software,187,179
775,/how-frustrate-your-users-annoy-other-developers-and-please-lawyers,5,5
776,/how-fund-research-software-development,135,100
777,/how-fund-research-software-development?ad=semD&an=msn_s&am=exact&q=software+development+grants&o=29641&qsrc=999&l=sem&askid=08f6b8c1-bfbf-4ef7-8aa0-281d15aba656-0-ab_mse,2,2
778,/how-run-software-carpentry-boot-camp,7,7
779,/hypertext-2012,1,1
780,/information-about-workshop,1,1
781,/information-about-workshop/how-present-lightning-talk,2,2
782,/information-about-workshop/how-run-break-out,70,63
783,/instructor-training,12,10
784,/intellectual-property-copyright-licensing-and-commercialisation-ipclc-workshop,11,10
785,/intellectual-property-copyright-licensing-and-commercialisation-ipclc-workshop/ipclc-agenda-0,1,1
786,/introduction-fortran-95,5,5
787,/ipclc,3,3
788,/john-robinson,10,6
789,/legacy-sites,59,55
790,/login,4,4
791,/madagascar-school-and-workshop-reproducible-computational-geophysics,3,3
792,/maintainable-software-practice-workshop,2,2
793,/Measuring the Impact of Workshops (MIW),36,21
794,/media-enquiries,6,5
795,/miw,94,71
796,/miw-agenda,1,1
797,/miw-relevant-background,2,1
798,/miw/accommodation,9,8
799,/miw/agenda,19,16
800,/miw/background,10,10
801,/news,26,20
802,/news?page=51,1,1
803,/news/2010-11-03-biosemantics-and-bioinformatics-vacancies-leiden-university-medical-centre-netherlan,1,1
804,/news/2011-08-30-peering-under-sarongs,1,1
805,/news/2011-10-20-biodiversity-spice-life,1,1
