,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,1827,1413
169,/404.html?page=/tag-feed?tag=Day in the software life&amp;from=https://www.software.ac.uk/blog/?page=53,1,1
170,/404.html?page=/tag-feed?tag=Day in the software life&amp;from=https://www.software.ac.uk/tags/palaeontology,2,1
171,/404.html?page=/tag/policy-research&amp;from=,2,1
172,/404.html?page=/tag/policy-research&amp;from=https://www.software.ac.uk/,1,1
173,/404.html?page=/tag/policy&amp;from=,1,1
174,/404.html?page=/tag/policyresearch&amp;from=,3,2
175,/404.html?page=/tags/so􀀁ware-management-plans&amp;from=,1,1
176,/404.html?page=/tags/tags/day-software-life&amp;from=https://www.software.ac.uk/tags/heroes-software-engineering,2,2
177,/404.html?page=/tags/tags/desert-island-hard-disks&amp;from=https://www.software.ac.uk/tags/heroes-software-engineering,2,2
178,/404.html?page=/themes/ssi/theme?ozgmfd&amp;from=https://www.software.ac.uk/c4rr,1,1
179,/404.html?page=/training/39763387362&amp;from=https://35.177.39.55/training/carpentry-events-uk,1,1
180,/404.html?page=/www.software.ac.uk/about/people/aleksandra-nenadic&amp;from=https://www.software.ac.uk/generating-google-maps-out-google-spreadsheets,1,1
181,/404.html?page=/www.software.ac.uk/cw18&amp;from=https://software.ac.uk/,1,1
182,/404.html?page=/www.software.ac.uk/people&amp;from=https://www.software.ac.uk/contact,1,1
183,/about,196,141
184,/about/advisory-board-0/matthew-dovey,1,1
185,/about/advisory-board/catherine-jones,2,2
186,/about/advisory-board/david-snelling,2,2
187,/about/advisory-board/kevin-ashley,2,2
188,/about/advisory-board/liz-allen,10,8
189,/about/advisory-board/mike-chantler,3,2
190,/about/advisory-board/susan-morrell,3,2
191,/about/contact,13,12
192,/about/how-cite-us,9,8
193,/about/our-partners,45,37
194,/about/partners,2,1
195,/about/people,2,2
196,/about/people/aleksandra-nenadic,1,1
197,/about/people/aleksandra-pawlik,4,3
198,/about/people/alexander-hay,1,1
199,/about/people/arno-proeme,4,3
200,/about/people/clem-harris,1,1
201,/about/people/devasena-inupakutika,4,4
202,/about/people/giacomo-peru,1,1
203,/about/people/graeme-smith,1,1
204,/about/people/james-graham,5,4
205,/about/people/les-carr,2,2
206,/about/people/malcolm-atkinson,1,1
207,/about/people/mario-antonioletti,2,2
208,/about/people/mark-parsons,3,2
209,/about/people/mike-jackson,7,7
210,/about/people/neil-chue-hong,26,21
211,/about/people/olivier-philippe,7,4
212,/about/people/raniere-silva,3,3
213,/about/people/rob-baxter,2,1
214,/about/people/selina-aragon,7,7
215,/about/people/shoaib-sufi,7,5
216,/about/people/simon-hettrick,13,13
217,/about/people/steve-crouch,8,7
218,/about/people/toni-collis,3,2
219,/adam-crymble,1,1
220,/advisory-board,26,20
221,/agents,2,2
222,/agents/more-information-about-agent-network,1,1
223,/aleksandra-nenadic,5,3
224,/aleksandra-pawlik-0,1,1
225,/alex-chartier,1,1
226,/alexander-hay,1,1
227,/alexandra-simperler,5,4
228,/allen-pope,4,3
229,/alys-brett,6,6
230,/american-geophysical-union-fall-meeting-2013-0,1,1
231,/anna-powell-smith,6,5
232,/author/adi-keinan-schoonbaert,1,1
233,/author/alexander-hay,1,1
234,/author/alexandra-simperler,4,2
235,/author/allen-pope,2,2
236,/author/alun-ashton,1,1
237,/author/alys-brett,3,2
238,/author/amy-guy,4,4
239,/author/anelda-van-der-walt,1,1
240,/author/bethan-davies,1,1
241,/author/callum-iddon,5,4
242,/author/carl-wilson,1,1
243,/author/caroline-jay,1,1
244,/author/cass-johnston,3,2
245,/author/catherine-breslin,1,1
246,/author/catherine-de-roure,5,4
247,/author/christopher-tunnell,1,1
248,/author/cyril-pernet,1,1
249,/author/david-mawdsley,2,2
250,/author/david-perez-suarez,1,1
251,/author/dean-goodman,2,1
252,/author/diana-suleimenova,8,7
253,/author/duncan-lock,1,1
254,/author/edward-fisher,2,2
255,/author/edward-smith,1,1
256,/author/eilis-hannon,1,1
257,/author/emma-tattershall,1,1
258,/author/felipe-montefeltro,1,1
259,/author/francesca-de-angeli,1,1
260,/author/heather-packer,2,2
261,/author/iain-donald,1,1
262,/author/jakob-kather,1,1
263,/author/james-b-procter,1,1
264,/author/james-baker,2,1
265,/author/james-baldwin,1,1
266,/author/james-hetherington,5,4
267,/author/john-robinson,2,2
268,/author/katayoun-farrahi,2,2
269,/author/kayla-iacovino,2,1
270,/author/kenji-takeda,1,1
271,/author/krishna-kumar,2,1
272,/author/kristy-revell,2,2
273,/author/larisa-blazic,3,2
274,/author/laurence-billingham,2,2
275,/author/leanne-mary-wake,2,2
276,/author/liberty-foreman,1,1
277,/author/malte-ressin,2,2
278,/author/mark-parsons,1,1
279,/author/mark-woodbridge,4,4
280,/author/martin-callaghan,7,7
281,/author/martin-hammitzsch,1,1
282,/author/melody-sandells,4,2
283,/author/mike-croucher,1,1
284,/author/mike-jackson,2,2
285,/author/naomi-penfold,1,1
286,/author/neil-chue-hong,3,3
287,/author/philip-fowler,1,1
288,/author/philippe-aeberhard,2,1
289,/author/raniere-silva,5,5
290,/author/raniere-silva?page=3,1,1
291,/author/raniere-silva?page=4,2,2
292,/author/raquel-alegre,1,1
293,/author/rick-o-gilmore,2,1
294,/author/rob-baxter,2,1
295,/author/robert-haines,1,1
296,/author/robyn-grant,1,1
297,/author/rosa-filgueira,2,2
298,/author/rosie-higman,3,3
299,/author/russell-garwood,1,1
300,/author/sarah-al-assam,4,4
301,/author/sarah-butcher,1,1
302,/author/sarah-mount,1,1
303,/author/selina-aragon,6,4
304,/author/shoaib-sufi,3,2
305,/author/simon-hettrick,6,5
306,/author/sinan-shi,1,1
307,/author/stefan-freitag,1,1
308,/author/stephan-druskat,1,1
309,/author/stephan-janosch,5,4
310,/author/stephan-lautenschlager,4,2
311,/author/stephen-clement,1,1
312,/author/stephen-eglen,1,1
313,/author/steve-crouch,4,4
314,/author/steve-crouch?page=1,2,2
315,/author/steve-crouch?page=2,1,1
316,/author/steve-crouch?page=3,1,1
317,/author/steve-crouch?page=4,2,2
318,/author/steve-crouch?page=5,3,1
319,/author/steve-crouch?page=6,1,1
320,/author/steve-harris,1,1
321,/author/thomas-robitaille,2,1
322,/author/tom-pollard,2,1
323,/author/will-fyson,2,1
324,/author/william-usher,1,1
325,/author/yalda-kolahdooz,3,2
326,/banner-2381,9,1
327,/banner-2397,11,2
328,/best-blog,59,49
329,/best-practice-funding-use-cloud-research,14,14
330,/blog,246,179
331,/blog?page=0,2,2
332,/blog?page=1,37,29
333,/blog?page=11,3,2
334,/blog?page=119,1,1
335,/blog?page=141,1,1
336,/blog?page=142,1,1
337,/blog?page=15,2,2
338,/blog?page=16,1,1
339,/blog?page=17,1,1
340,/blog?page=2,63,19
341,/blog?page=2=&page=33,2,1
342,/blog?page=21,1,1
343,/blog?page=22,1,1
344,/blog?page=23,1,1
345,/blog?page=24,1,1
346,/blog?page=25,1,1
347,/blog?page=28,1,1
348,/blog?page=3,12,8
349,/blog?page=30,1,1
350,/blog?page=4,18,7
351,/blog?page=47,1,1
352,/blog?page=5,4,3
353,/blog?page=6,1,1
354,/blog?page=7,2,2
355,/blog?page=8,1,1
356,/blog?page=90,1,1
357,/blog/,3,3
358,/blog/?page=12,1,1
359,/blog/?page=16,1,1
360,/blog/?page=20,1,1
361,/blog/?page=24,1,1
362,/blog/?page=27,1,1
363,/blog/?page=28,1,1
364,/blog/?page=32,1,1
365,/blog/?page=36,1,1
366,/blog/?page=40,1,1
367,/blog/?page=44,1,1
368,/blog/?page=45,1,1
369,/blog/?page=48,1,1
370,/blog/?page=49,1,1
371,/blog/?page=53,2,1
372,/blog/?page=77,1,1
373,/blog/?page=8,1,1
374,/blog/?page=9,1,1
375,/blog/2010-10-14-computational-science-eliminating-errors,1,1
376,/blog/2011-01-17-continuous-integration-gets-new-butler,2,2
377,/blog/2011-01-18-thinking-about-migrating-different-repository,2,2
378,/blog/2011-04-14-coder-programmer-or-software-developer-spot-difference,1,1
379,/blog/2011-05-02-publish-or-be-damned-alternative-impact-manifesto-research-software,1,1
380,/blog/2011-06-22-what-makes-good-code-good,6,6
381,/blog/2011-11-01-getting-started-android,3,3
382,/blog/2011-12-16-what-makes-good-code-good-digital-social-research-view,2,2
383,/blog/2012-03-05-five-top-tips-promoting-your-software,2,1
384,/blog/2012-03-23-announcing-journal-open-research-software-software-metajournal,1,1
385,/blog/2012-03-27-rtfm-four-letter-word,11,11
386,/blog/2012-04-17-developing-dynamic-biomedical-research-support-systems-need-domain-expertise,1,1
387,/blog/2012-04-18-getting-started-atlasti,1,1
388,/blog/2012-04-20-top-tips-migrating-open-source-repository,1,1
389,/blog/2012-04-23-work-scientific-software-engineers-recognised-academia,5,5
390,/blog/2012-04-26-top-five-donts-software-development,4,4
391,/blog/2012-05-16-now-its-our-turn-software-carpentry-newcastle,1,1
392,/blog/2012-05-16-top-five-tips-releasing-software,5,4
393,/blog/2012-06-06-what-infrastructure-do-you-need-start-developing-research-software-our-top-tips,1,1
394,/blog/2012-06-22-how-describe-software-you-used-your-research-top-ten-tips,1,1
395,/blog/2012-07-17-infrastructure-unselfish-software-development-collection-top-tips,1,1
396,/blog/2012-10-18-making-python-more-accessible-scientists-and-more-powerful,2,2
397,/blog/2012-11-02-top-tips-helpers-software-carpentry-bootcamp,9,8
398,/blog/2012-11-06-hosting-software-carpentry-boot-camp-top-tips,1,1
399,/blog/2012-11-09-craftsperson-and-scholar,4,3
400,/blog/2012-11-09-craftsperson-and-scholar?mpw=,9,9
401,/blog/2013-01-08-top-tips-instructors-software-carpentry-boot-camp,5,3
402,/blog/2013-02-20-process-cataloguing-software,1,1
403,/blog/2013-04-19-software-carpentry-makes-its-debut-manchester,2,2
404,/blog/2013-04-22-dont-forget-people-fractured-training-landscape,1,1
405,/blog/2013-05-13-top-tips-packaging-software,2,1
406,/blog/2013-05-16-top-tips-choosing-computing-infrastructure,1,1
407,/blog/2013-06-28-software-carpentry-bootcamp-women-science-and-engineering-boston,1,1
408,/blog/2013-07-02-research-what-wonderful-open-source-world,1,1
409,/blog/2013-07-09-recomputation-manifesto,6,5
410,/blog/2013-07-25-how-rebuild-dinosaur,2,1
411,/blog/2013-07-30-dirac-driving-test-ready-roll,1,1
412,/blog/2013-08-19-heroes-software-engineering,2,2
413,/blog/2013-08-19-heroes-software-engineering-welsh-and-quinn,2,2
414,/blog/2013-08-23-ten-reasons-be-research-software-engineer,31,25
415,/blog/2013-08-27-heroes-software-engineering-mcillroy-and-thompson,2,2
416,/blog/2013-09-02-encouraging-citation-software-introducing-citation-files,9,9
417,/blog/2013-09-24-dark-arts-particle-physics-software,1,1
418,/blog/2013-09-27-how-do-we-know-research-software-correct,2,2
419,/blog/2013-09-30-top-tips-version-control,2,2
420,/blog/2013-10-04-top-tips-software-data-visualisation,2,2
421,/blog/2013-10-08-five-tips-healthcare-app-development,2,2
422,/blog/2013-10-10-top-tips-software-development-hand-overs,1,1
423,/blog/2013-10-18-what-are-they-studying-russell-group-universities,1,1
424,/blog/2013-10-28-what-makes-good-code-good-mozfest,4,4
425,/blog/2013-10-31-whats-wrong-computer-scientists,15,15
426,/blog/2013-11-01-big-data-brain-drain-why-science-trouble,1,1
427,/blog/2013-11-28-dont-fear-reaper-dealing-bus-factor,1,1
428,/blog/2013-11-29-march-titans-generating-dinosaur-locomotion-virtual-robotics,4,1
429,/blog/2013-12-04-top-tips-creating-web-services,5,5
430,/blog/2013-12-11-top-tips-agile-software-development,5,4
431,/blog/2013-12-18-academic-blogging-top-tips,1,1
432,/blog/2014-01-21-top-tips-managing-support-requests,1,1
433,/blog/2014-01-23-spread-word-better-software-better-research?mpw=,1,1
434,/blog/2014-01-28-top-tips-lightning-talks,1,1
435,/blog/2014-02-14-can-you-learn-code-free,12,7
436,/blog/2014-02-20-curved-display-technologies-public-spaces?mpw=,1,1
437,/blog/2014-03-19-geeks-who-love-nhs-nhs-hack-days,5,5
438,/blog/2014-03-25-how-photo-playboy-became-part-scientific-culture,8,8
439,/blog/2014-04-02-top-tips-writing-press-release,1,1
440,/blog/2014-04-03-software-and-reproducible-research-best-tweets,1,1
441,/blog/2014-05-23-google-maps-18th-century-london,1,1
442,/blog/2014-05-27-teaching-digital-culture,1,1
443,/blog/2014-07-22-look-fortran-unit-test-frameworks,5,5
444,/blog/2014-07-23-3d-archaeology-now-low-cost-high-volume-and-crowd-sourced,8,6
445,/blog/2014-07-25-i-dont-fix-printers-or-do-it-support-im-research-software-engineer,5,5
446,/blog/2014-07-30-oh-research-software-how-shalt-i-cite-thee,1,1
447,/blog/2014-09-04-map-many-views-what-google-earth-and-1500-ad-chart-venice-have-common,1,1
448,/blog/2014-09-11-online-psychological-therapy-bipolar-disorder,4,4
449,/blog/2014-09-19-2015-fellowships-whats-it-being-fellow,3,3
450,/blog/2014-09-19-top-tips-software-developers-working-researchers,4,3
451,/blog/2014-10-17-magnetic-imaging-software-now-fabberlously-easy-use,1,1
452,/blog/2014-10-22-840-million-uks-investment-software-reliant-research-2013,2,1
453,/blog/2014-11-07-improved-code-archer-hits-target,1,1
454,/blog/2014-11-13-first-science-paper-hackathon-how-did-it-go,1,1
455,/blog/2014-12-04-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers,18,18
456,/blog/2015-01-21-project-funding-and-economical-sustainability-historical-research,1,1
457,/blog/2015-01-29-building-bridge-between-virtual-machine-and-outside-world,1,1
458,/blog/2015-02-02-automated-gui-testing-autohotkey,7,7
459,/blog/2015-02-06-scientific-coding-and-software-engineering-whats-difference,11,9
460,/blog/2015-02-12-exergames-how-make-physiotherapy-fun,1,1
461,/blog/2015-02-25-making-biology-compute-cgat,6,6
462,/blog/2015-04-02-biojs-free-bioinformatics-visualisation-docker-gets-software-facelift,1,1
463,/blog/2015-04-20-going-distance-natural-abundance,1,1
464,/blog/2015-04-20-top-tips-running-small-workshop,1,1
465,/blog/2015-08-27-price-open-source-software-joint-response,1,1
466,/blog/2015-09-03-comments-debate-about-open-source-research,1,1
467,/blog/2015-09-30-event-research-software-engineers-starts-and-ends-bang-pycon-uk,1,1
468,/blog/2015-12-03-why-information-profession-needs-library-carpentry-0,1,1
469,/blog/2016-03-29-reproducible-research-citing-your-execution-environment-using-docker-and-doi,1,1
470,/blog/2016-04-05-9-steps-quality-research-software,1,1
471,/blog/2016-07-19-dagstuhl-perspectives-workshop-engineering-academic-software,1,1
472,/blog/2016-07-19-libre-graphics-meeting-2016,1,1
473,/blog/2016-08-16-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,1,1
474,/blog/2016-09-12-9-steps-quality-research-software,2,2
475,/blog/2016-09-12-automated-testing-boost-recipys-confidence,4,3
476,/blog/2016-09-12-call-information-why-do-good-software-people-leave-academia,1,1
477,/blog/2016-09-12-cloud-computing-proposals-wanted-internet-things-research,13,12
478,/blog/2016-09-12-coding-scientist-i-never-thought-i-would-be,1,1
479,/blog/2016-09-12-complexities-making-software-sustainability-fit-purpose-ict4d,1,1
480,/blog/2016-09-12-considerations-choosing-collaborative-software-5-magic-number,2,2
481,/blog/2016-09-12-do-you-want-research-time-machine-apply-azure-research-award,1,1
482,/blog/2016-09-12-enabling-analysis-sensitive-data,1,1
483,/blog/2016-09-12-evolutions-discussion-rse-career-paths,1,1
484,/blog/2016-09-12-fellow-reflects-fellows-2016-inuagural-meeting-fish-jar-sauropod-speed-blogging-and,4,2
485,/blog/2016-09-12-how-do-data-science-big-data-and-iot-easily-cloud-computing,5,5
486,/blog/2016-09-12-importance-grace-and-why-we-need-more-women-scientific-computing,1,1
487,/blog/2016-09-12-its-impossible-conduct-research-without-software-say-7-out-10-uk-researchers,25,24
488,/blog/2016-09-12-making-dead-trigonotarbid-walk,4,4
489,/blog/2016-09-12-open-source-tomography-training-kicks-bristol,1,1
490,/blog/2016-09-12-outcomes-javascript-visualisation-workshop,1,1
491,/blog/2016-09-12-programming-language-evolution-and-sustainable-software,20,17
492,/blog/2016-09-12-ps840-million-uks-investment-software-reliant-research-2013,4,4
493,/blog/2016-09-12-pydata-london-2016,1,1
494,/blog/2016-09-12-quick-and-dirty-analysis-software-being-used-research-python-matlab-and-r,6,6
495,/blog/2016-09-12-reproducible-research-citing-your-execution-environment-using-docker-and-doi,9,8
496,/blog/2016-09-12-software-sustainability-remote-sensing,7,7
497,/blog/2016-09-12-top-tips-editing-other-peoples-writing,18,17
498,/blog/2016-09-12-top-tips-using-wiki,2,2
499,/blog/2016-09-12-tufte-and-art-and-science-effective-data-visualisation,2,2
500,/blog/2016-09-12-what-do-you-tell-your-phd-student-three-years-they-leave,1,1
501,/blog/2016-09-13-ensuring-long-term-access-ionomics-hub-ihub,1,1
502,/blog/2016-09-20-python-shakes-world-high-performance-computing-perspective-supercomputing-2015,67,56
503,/blog/2016-09-20-training-update-further-development-instructor-training-wise-workshops-and,2,1
504,/blog/2016-09-22-price-open-source-software-joint-response,1,1
505,/blog/2016-09-26-archaeology-open-source-software-its-getting-easier,17,15
506,/blog/2016-09-26-automated-gui-testing-autohotkey,168,155
507,/blog/2016-09-26-biojs-free-bioinformatics-visualisation-tools-get-software-facelift,4,4
508,/blog/2016-09-26-building-artory-personalised-culture-guide,8,5
509,/blog/2016-09-26-building-bridge-between-virtual-machine-and-outside-world,5,5
510,/blog/2016-09-26-collaborative-lesson-development-teaching-data-web-mozfest-2014,2,2
511,/blog/2016-09-26-comments-debate-about-open-source-research,5,4
512,/blog/2016-09-26-community-update-fellows-2016-applications-open-licensing-software-credit-and,3,3
513,/blog/2016-09-26-community-update-fellows-2016-software-credit-and-pycon-uk-2015-science-track,2,1
514,/blog/2016-09-26-data-data-everywhere-university-manchester-q-step-centre,1,1
515,/blog/2016-09-26-drishti-workshop-university-texas-high-resolution-x-ray-computed-tomography,1,1
516,/blog/2016-09-26-early-impact-open-call-testing-provenance-tool-suite,1,1
517,/blog/2016-09-26-exergames-how-make-physiotherapy-fun,14,12
518,/blog/2016-09-26-feedback-oxford-software-carpentry,1,1
519,/blog/2016-09-26-fellows-2016-selection-day-ssibattleroyale,4,4
520,/blog/2016-09-26-fellowships-whats-it-being-fellow,1,1
521,/blog/2016-09-26-first-science-paper-hackathon-how-did-it-go,5,5
522,/blog/2016-09-26-first-uk-software-carpentry-workshop-women-science-and-engineering,1,1
523,/blog/2016-09-26-getting-started-travis-ci,1,1
524,/blog/2016-09-26-going-distance-natural-abundance,3,3
525,/blog/2016-09-26-google-code-shutting-down-what-should-you-do-next,3,3
526,/blog/2016-09-26-harnessing-digital-technology-health-behaviour-change,7,7
527,/blog/2016-09-26-how-avoid-having-retract-your-genomics-analysis,1,1
528,/blog/2016-09-26-improved-code-archer-hits-target,2,2
529,/blog/2016-09-26-irreproducible-research-some-top-tips,1,1
530,/blog/2016-09-26-jupyter-notebook-workshop,10,9
531,/blog/2016-09-26-making-code-citable-zenodo-and-github,53,46
532,/blog/2016-09-26-my-software-carpentry-work-experience,1,1
533,/blog/2016-09-26-new-network-support-research-software-groups-across-uk,2,2
534,/blog/2016-09-26-research-software-group-update-open-call-round-6-integration-testing-grid,4,1
535,/blog/2016-09-26-research-software-group-update-software-testing-and-published-paper,1,1
536,/blog/2016-09-26-round-trip-testing-provenance-tool-suite,1,1
537,/blog/2016-09-26-scientific-coding-and-software-engineering-whats-difference,199,186
538,/blog/2016-09-26-scientific-data-analysis-java-dawn,1,1
539,/blog/2016-09-26-seventeen-authors-four-weeks-and-one-reproducible-paper-we-hope,7,4
540,/blog/2016-09-26-should-we-change-way-software-skills-are-taught,8,7
541,/blog/2016-09-26-software-management-plan-service-prototype-live,8,3
542,/blog/2016-09-26-software-sustainability-checklist-netherlands-escience-center,1,1
543,/blog/2016-09-26-supercomputer-driving-tests,1,1
544,/blog/2016-09-26-supporting-and-showcasing-women-technology,1,1
545,/blog/2016-09-26-ten-simple-rules-open-development-scientific-software,2,2
546,/blog/2016-09-26-top-five-donts-software-development,38,32
547,/blog/2016-09-26-top-tips-helpers-software-carpentry-workshop,2,2
548,/blog/2016-09-26-top-tips-lightning-talks,5,3
549,/blog/2016-09-26-top-tips-migrating-open-source-repository,1,1
550,/blog/2016-09-26-top-tips-running-small-workshop,6,6
551,/blog/2016-09-26-top-tips-using-mercurial,11,11
552,/blog/2016-09-26-training-update-taster-sessions-notebooks-and-lots-workshops,1,1
553,/blog/2016-09-26-training-update-workshop-outreach-infrastructure-improvements-and-solidifying,1,1
554,/blog/2016-09-26-ultimate-brain-dump-unifying-neuroscience-software-development,4,4
555,/blog/2016-09-26-weaving-strands-autonomous-robotics,1,1
556,/blog/2016-09-26-what-flip-getting-girls-code-through-games,1,1
557,/blog/2016-09-26-world-beneath-our-feet,1,1
558,/blog/2016-09-27-building-firm-foundation-solid-mechanics-software,1,1
559,/blog/2016-09-27-collaborations-workshop-lives-its-name,2,1
560,/blog/2016-09-27-crock-shock-using-ct-data-explore-extinct-crocodyliforms,5,3
561,/blog/2016-09-27-meeting-testing-and-verification-computational-science,1,1
562,/blog/2016-09-27-relearning-fortran-through-medium-star-wars,3,3
563,/blog/2016-09-27-smartphones-improved-disease-spread-modelling,3,3
564,/blog/2016-09-27-whats-behind-green-door-making-homes-more-energy-efficient,1,1
565,/blog/2016-09-27-wild-man-game-bringing-historic-places-life,6,4
566,/blog/2016-09-28-20-line-script-saves-you-hours-mind-numbing-tedium,6,6
567,/blog/2016-09-28-desert-island-hard-disks-daniel-s-katz,4,3
568,/blog/2016-09-28-desert-island-hard-disks-greg-wilson,1,1
569,/blog/2016-09-28-going-viral-social-media-networks-intercepted-misinformation,4,4
570,/blog/2016-09-28-good-time-how-imprompdo-can-tell-when-youre-busy,4,4
571,/blog/2016-09-28-heroes-software-engineering-tim-berners-lee,10,7
572,/blog/2016-09-28-look-fortran-unit-test-frameworks,133,123
573,/blog/2016-09-28-map-many-views-what-google-earth-and-1500-ad-chart-venice-have-common,25,22
574,/blog/2016-09-28-online-psychological-therapy-bipolar-disorder,1,1
575,/blog/2016-09-28-open-source-stop-complaining-about-free-software,1,1
576,/blog/2016-09-28-reducing-distance-between-theory-and-practice,1,1
577,/blog/2016-09-28-running-unconference-top-tips,4,4
578,/blog/2016-09-28-verily-getting-facts-straight-during-humanitarian-disasters,1,1
579,/blog/2016-09-28-what-makes-good-code-good-emcsr-2014,1,1
580,/blog/2016-09-28-women-science-not-you,3,1
581,/blog/2016-09-30-3d-archaeology-now-low-cost-high-volume-and-crowd-sourced,32,23
582,/blog/2016-09-30-ai-bandits-budget,1,1
583,/blog/2016-09-30-ask-steve-security-decay-enter-dragon,3,2
584,/blog/2016-09-30-ask-steve-so-what-shouldnt-you-do,2,1
585,/blog/2016-09-30-ask-steve-unit-test-framework-matlab,6,6
586,/blog/2016-09-30-ask-steve-use-software-your-project-after-some-travel-money-become-agent,2,1
587,/blog/2016-09-30-curved-display-technologies-public-spaces,2,2
588,/blog/2016-09-30-google-glass-operating-theatre,2,2
589,/blog/2016-09-30-google-maps-18th-century-london,34,31
590,/blog/2016-09-30-hackathons-difference-writing-collaborative-papers,1,1
591,/blog/2016-09-30-heroes-software-engineering-men-and-women-transitive,4,3
592,/blog/2016-09-30-heroes-software-engineering-miron-livny-and-htcondor,10,8
593,/blog/2016-09-30-i-dont-fix-printers-or-do-it-support-im-research-software-engineer,1,1
594,/blog/2016-09-30-id-never-been-programming-conference-i-wish-i-hadnt,3,3
595,/blog/2016-09-30-international-womens-day-and-engineering-great-mix,1,1
596,/blog/2016-09-30-know-about-microsnow,2,1
597,/blog/2016-09-30-learning-surgery-afar,1,1
598,/blog/2016-09-30-oh-research-software-how-shalt-i-cite-thee,48,47
599,/blog/2016-09-30-open-source-software-package-single-molecule-fluorescence-pyfret,2,2
600,/blog/2016-09-30-smart-glasses-new-vision-visually-impaired,6,6
601,/blog/2016-09-30-software-sustainability-fellows-2016-research-software-engineers-conference-2016,1,1
602,/blog/2016-09-30-using-github-effectively,1,1
603,/blog/2016-09-30-venerable-beads-tracing-origins-ancient-jewellery,4,3
604,/blog/2016-10-03-being-creative-and-shaping-world-women-software,1,1
605,/blog/2016-10-03-changing-software-nightmare-tracking-scientific-data,1,1
606,/blog/2016-10-03-encouraging-women-software-bcswomen-lovelace-colloquium,3,3
607,/blog/2016-10-03-endless-possibilities-computer-science-women-software,1,1
608,/blog/2016-10-03-experiences-paraview-and-python,16,14
609,/blog/2016-10-03-exploring-integration-subversion-and-git-cvs,1,1
610,/blog/2016-10-03-five-reasons-choose-r-your-computing-needs,25,19
611,/blog/2016-10-03-five-top-tips-promoting-your-software,88,83
612,/blog/2016-10-03-heroes-software-engineering-david-howarth-atlas-supervised,3,2
613,/blog/2016-10-03-how-photo-playboy-became-part-scientific-culture,47,44
614,/blog/2016-10-03-hpc-enters-solid-new-discipline-parafem,4,4
615,/blog/2016-10-03-i-am-used-being-male-dominated-classroom-experiences-level-computing-student,2,2
616,/blog/2016-10-03-keep-date-software-sustainability-institute,2,2
617,/blog/2016-10-03-marrying-prince2-agile-development,86,80
618,/blog/2016-10-03-misconceptions-still-inhibit-talented-women-careers-computing,1,1
619,/blog/2016-10-03-open-source-licences-beginner-explores,1,1
620,/blog/2016-10-03-publishing-open-source-software-impact-biojs-collection,1,1
621,/blog/2016-10-03-reproducible-research-impossible-dream,1,1
622,/blog/2016-10-03-rise-computers-and-shrinking-middle-class,2,1
623,/blog/2016-10-03-software-carpentry-tgac,1,1
624,/blog/2016-10-03-spread-word-better-software-better-research,23,17
625,/blog/2016-10-03-top-tips-managing-support-requests,5,5
626,/blog/2016-10-03-top-tips-writing-case-funding-software-developer,6,6
627,/blog/2016-10-03-top-tips-writing-press-release,8,8
628,/blog/2016-10-03-usability-sustainability,2,2
629,/blog/2016-10-03-why-reproducibility-important,11,11
630,/blog/2016-10-04-future-rses-looking-rosy-following-phenomenal-conference,3,3
631,/blog/2016-10-04-synote-web-based-tool-synchronised-multimedia-annotations-innovative-way-teach-and,1,1
632,/blog/2016-10-05-can-you-learn-code-free,38,31
633,/blog/2016-10-05-introducing-digital-classics,1,1
634,/blog/2016-10-05-recomputation-manifesto,1,1
635,/blog/2016-10-05-what-are-they-studying-russell-group-universities,2,2
636,/blog/2016-10-05-windows-azure-research-training-perspective,1,1
637,/blog/2016-10-06-academic-blogging-top-tips,2,2
638,/blog/2016-10-06-ancient-greeks-knew-thing-or-two-about-software-problems,2,2
639,/blog/2016-10-06-announcing-journal-open-research-software-software-metajournal,5,4
640,/blog/2016-10-06-art-software-recycling,11,7
641,/blog/2016-10-06-astronomy-and-computing-recognition-software-astronomy,3,3
642,/blog/2016-10-06-being-business-experiences-research-project,1,1
643,/blog/2016-10-06-building-good-working-relationship-top-tips,1,1
644,/blog/2016-10-06-chemistry-experiments-computer-instead-bench-top,1,1
645,/blog/2016-10-06-coder-programmer-or-software-developer-spot-difference,85,78
646,/blog/2016-10-06-commercialising-your-software,9,5
647,/blog/2016-10-06-digital-revolution-palaeontology,2,2
648,/blog/2016-10-06-dirac-driving-test-ready-roll,1,1
649,/blog/2016-10-06-dont-forget-people-fractured-training-landscape,1,1
650,/blog/2016-10-06-encouraging-citation-software-introducing-citation-files,9,8
651,/blog/2016-10-06-five-top-tips-developing-android-apps,8,8
652,/blog/2016-10-06-five-tops-tips-documentation,5,5
653,/blog/2016-10-06-haters-gonna-hate-why-you-shouldnt-be-ashamed-releasing-your-code,8,8
654,/blog/2016-10-06-haters-gonna-hate-why-you-shouldnt-be-ashamed-releasing-your-code?page=7,1,1
655,/blog/2016-10-06-heroes-software-engineering-drew-houston-arash-ferdowsi-and-dropbox-engineering,5,4
656,/blog/2016-10-06-infrastructure-project-proposals-our-top-tips,9,8
657,/blog/2016-10-06-infrastructure-unselfish-software-development-collection-top-tips,1,1
